region-centroid-col	region-centroid-row	region-pixel-count	short-line-density-5	short-line-density-2	vedge-mean	vegde-sd	hedge-mean	hedge-sd	intensity-mean	rawred-mean	rawblue-mean	rawgreen-mean	exred-mean	exblue-mean	exgreen-mean	value-mean	saturation-mean	hue-mean	class
146.00	140.00	9.00	0.00	0.00	1.06	0.46	1.00	0.58	6.33	7.89	7.33	3.78	4.67	3.00	-7.67	8.22	0.54	-0.91	brickface
136.00	92.00	9.00	0.00	0.00	8.06	44.77	1.00	0.18	15.41	11.67	22.67	11.89	-11.22	21.78	-10.56	22.67	0.53	-2.11	window
74.00	129.00	9.00	0.00	0.00	0.22	0.03	0.11	0.03	0.52	0.00	1.56	0.00	-1.56	3.11	-1.56	1.56	1.00	-2.09	foliage
83.00	198.00	9.00	0.00	0.00	2.39	1.50	4.83	3.01	59.78	53.11	74.00	52.22	-20.00	42.67	-22.67	74.00	0.30	-2.05	path
133.00	96.00	9.00	0.11	0.00	1.00	1.02	2.78	3.36	21.89	22.11	27.33	16.22	0.67	16.33	-17.00	27.33	0.41	-1.53	brickface
211.00	154.00	9.00	0.00	0.00	0.11	0.03	0.39	0.06	0.26	0.00	0.78	0.00	-0.78	1.56	-0.78	0.78	0.56	-2.09	window
41.00	139.00	9.00	0.00	0.00	0.06	0.02	0.11	0.03	1.30	0.00	3.89	0.00	-3.89	7.78	-3.89	3.89	1.00	-2.09	window
185.00	186.00	9.00	0.00	0.00	2.17	1.86	3.00	1.35	48.22	44.00	58.89	41.78	-12.67	32.00	-19.33	58.89	0.29	-1.96	path
117.00	147.00	9.00	0.00	0.00	0.61	0.11	0.78	0.56	6.78	5.44	11.00	3.89	-4.00	12.67	-8.67	11.00	0.64	-1.78	brickface
163.00	177.00	9.00	0.11	0.00	1.17	0.70	2.50	0.79	24.52	21.22	21.44	30.89	-9.89	-9.22	19.11	30.89	0.32	2.13	grass
94.00	127.00	9.00	0.00	0.00	0.78	0.50	0.78	0.69	2.74	0.56	5.56	2.11	-6.56	8.44	-1.89	5.56	0.92	-2.41	foliage
25.00	41.00	9.00	0.00	0.00	1.00	0.58	1.50	0.66	113.41	103.89	131.22	105.11	-28.56	53.44	-24.89	131.22	0.21	-2.14	sky
1.00	115.00	9.00	0.11	0.00	1.83	2.39	2.22	4.96	16.56	15.67	21.78	12.22	-2.67	15.67	-13.00	21.89	0.43	-1.55	brickface
234.00	110.00	9.00	0.00	0.00	0.83	0.21	0.50	0.57	1.81	0.11	4.89	0.44	-5.11	9.22	-4.11	4.89	0.98	-2.15	foliage
187.00	75.00	9.00	0.00	0.00	1.56	0.91	5.67	4.80	39.70	35.78	48.22	35.11	-11.78	25.56	-13.78	48.22	0.28	-2.04	cement
121.00	60.00	9.00	0.00	0.00	2.28	2.33	2.89	2.87	26.74	24.67	35.22	20.33	-6.22	25.44	-19.22	35.22	0.42	-1.78	brickface
47.00	96.00	9.00	0.00	0.00	0.94	0.57	0.83	0.75	61.93	54.44	77.00	54.33	-22.44	45.22	-22.78	77.00	0.30	-2.09	cement
134.00	148.00	9.00	0.00	0.00	0.11	0.17	0.06	0.14	0.04	0.00	0.11	0.00	-0.11	0.22	-0.11	0.11	0.11	-2.09	window
41.00	101.00	9.00	0.00	0.00	1.72	0.93	2.06	1.56	64.37	56.89	79.44	56.78	-22.44	45.22	-22.78	79.44	0.29	-2.09	cement
249.00	178.00	9.00	0.00	0.00	2.28	1.77	5.22	4.93	47.96	42.67	58.89	42.33	-15.89	32.78	-16.89	58.89	0.29	-2.10	path
191.00	101.00	9.00	0.00	0.00	1.11	0.78	1.11	1.19	45.04	39.00	57.11	39.00	-18.11	36.22	-18.11	57.11	0.32	-2.09	cement
249.00	200.00	9.00	0.00	0.00	2.56	2.62	2.50	1.21	45.30	40.67	55.78	39.44	-13.89	31.44	-17.56	55.78	0.29	-2.02	path
249.00	173.00	9.00	0.11	0.00	1.67	1.65	3.61	2.11	55.19	48.56	69.56	47.44	-19.89	43.11	-23.22	69.56	0.32	-2.04	path
140.00	25.00	9.00	0.00	0.00	1.00	1.47	1.11	0.12	128.00	117.78	142.33	123.89	-30.67	43.00	-12.33	142.33	0.17	-2.35	sky
140.00	25.00	9.00	0.00	0.00	1.00	1.47	1.11	0.12	128.00	117.78	142.33	123.89	-30.67	43.00	-12.33	142.33	0.17	-2.35	sky
206.00	80.00	9.00	0.00	0.00	4.89	14.83	3.83	36.12	10.04	6.56	15.11	8.44	-10.44	15.22	-4.78	15.11	0.60	-2.33	foliage
36.00	145.00	9.00	0.00	0.00	0.28	0.20	1.28	2.06	0.85	0.33	1.44	0.78	-1.56	1.78	-0.22	1.44	0.25	-2.53	foliage
161.00	73.00	9.00	0.00	0.00	0.83	0.51	0.61	0.39	43.85	43.00	48.78	39.78	-2.56	14.78	-12.22	48.78	0.18	-1.72	cement
7.00	90.00	9.00	0.00	0.00	1.28	0.85	2.44	2.02	4.67	2.56	5.78	5.67	-6.33	3.33	3.00	6.22	0.67	-3.04	foliage
17.00	110.00	9.00	0.11	0.00	1.28	1.26	2.72	3.00	3.96	1.44	6.44	4.00	-7.56	7.44	0.11	6.44	0.81	-2.62	foliage
114.00	193.00	9.00	0.00	0.00	3.17	2.47	4.50	2.50	57.81	51.11	72.56	49.78	-20.11	44.22	-24.11	72.56	0.31	-2.03	path
244.00	211.00	9.00	0.00	0.00	1.67	1.33	2.00	2.31	13.63	10.78	12.89	17.22	-8.56	-2.22	10.78	17.22	0.37	2.44	grass
11.00	200.00	9.00	0.00	0.00	3.17	3.03	3.94	2.48	53.56	46.44	67.33	46.89	-21.33	41.33	-20.00	67.33	0.31	-2.12	path
103.00	39.00	9.00	0.00	0.00	0.50	0.30	1.11	0.43	127.52	116.56	142.89	123.11	-32.89	46.11	-13.22	142.89	0.18	-2.35	sky
96.00	115.00	9.00	0.00	0.00	0.39	0.15	0.33	0.18	6.78	7.78	8.56	4.00	3.00	5.33	-8.33	8.67	0.54	-1.21	brickface
197.00	58.00	9.00	0.00	0.00	0.83	0.62	1.44	1.00	122.26	110.44	138.78	117.56	-35.44	49.56	-14.11	138.78	0.20	-2.36	sky
183.00	105.00	9.00	0.00	0.00	2.11	1.14	0.78	0.65	65.56	60.00	78.78	57.89	-16.67	39.67	-23.00	78.78	0.26	-1.99	cement
176.00	118.00	9.00	0.00	0.00	0.39	0.15	0.72	0.20	6.07	7.67	7.00	3.56	4.78	2.78	-7.56	7.67	0.54	-0.88	brickface
69.00	139.00	9.00	0.00	0.00	2.83	1.77	2.11	1.67	18.07	16.00	22.56	15.67	-6.22	13.44	-7.22	23.89	0.39	-1.70	foliage
95.00	127.00	9.00	0.00	0.00	0.22	0.07	0.22	0.03	0.63	0.00	1.89	0.00	-1.89	3.78	-1.89	1.89	1.00	-2.09	foliage
254.00	159.00	9.00	0.00	0.00	3.56	7.54	14.83	152.70	36.63	31.33	46.22	32.33	-15.89	28.78	-12.89	46.22	0.29	-2.32	path
97.00	123.00	9.00	0.00	0.00	1.56	1.10	13.22	108.74	52.81	48.00	64.11	46.33	-14.44	33.89	-19.44	64.11	0.28	-1.99	cement
82.00	120.00	9.00	0.00	0.00	5.67	46.93	5.94	60.06	6.96	3.33	12.78	4.78	-10.89	17.44	-6.56	12.78	0.82	-2.24	foliage
145.00	152.00	9.00	0.00	0.00	0.72	1.14	2.78	1.11	25.04	19.67	25.78	29.67	-16.11	2.22	13.89	29.67	0.34	2.73	grass
177.00	130.00	9.00	0.00	0.00	0.06	0.14	0.22	0.27	1.19	0.67	2.89	0.00	-1.56	5.11	-3.56	2.89	1.00	-1.86	window
166.00	180.00	9.00	0.00	0.00	1.44	1.59	7.33	45.96	31.44	28.67	37.78	27.89	-8.33	19.00	-10.67	37.78	0.25	-2.02	path
249.00	154.00	9.00	0.00	0.11	4.22	18.16	1.72	3.17	4.30	2.56	7.67	2.67	-5.22	10.11	-4.89	7.67	0.82	-2.10	window
252.00	137.00	9.00	0.00	0.00	0.89	0.54	0.61	0.71	0.74	0.33	1.78	0.11	-1.22	3.11	-1.89	1.78	0.75	-2.01	window
120.00	227.00	9.00	0.00	0.00	1.44	1.19	1.89	0.81	12.63	9.44	11.00	17.44	-9.56	-4.89	14.44	17.44	0.46	2.29	grass
27.00	112.00	9.00	0.00	0.00	0.22	0.34	0.11	0.27	0.15	0.00	0.44	0.00	-0.44	0.89	-0.44	0.44	0.22	-2.09	foliage
182.00	197.00	9.00	0.11	0.00	2.17	0.69	2.39	1.58	12.85	10.44	12.78	15.33	-7.22	-0.22	7.44	15.33	0.32	2.63	grass
52.00	66.00	9.00	0.11	0.00	1.17	0.26	1.83	2.12	114.22	106.89	128.78	107.00	-22.00	43.67	-21.67	128.78	0.17	-2.10	sky
230.00	12.00	9.00	0.00	0.00	0.89	0.27	1.61	0.98	119.04	107.22	135.33	114.56	-35.44	48.89	-13.44	135.33	0.21	-2.37	sky
155.00	68.00	9.00	0.00	0.00	3.44	3.79	0.17	0.28	2.30	2.11	2.89	1.89	-0.56	1.78	-1.22	2.89	0.12	-1.86	window
83.00	53.00	9.00	0.00	0.00	0.56	0.46	0.72	0.49	123.44	112.33	138.22	119.78	-33.33	44.33	-11.00	138.22	0.19	-2.39	sky
2.00	95.00	9.00	0.11	0.00	2.06	1.34	0.89	0.91	55.63	47.44	71.67	47.78	-24.56	48.11	-23.56	71.67	0.34	-2.11	cement
214.00	195.00	9.00	0.00	0.00	0.83	0.66	2.00	0.97	46.56	41.11	57.33	41.22	-16.33	32.33	-16.00	57.33	0.29	-2.10	path
134.00	104.00	9.00	0.00	0.00	2.39	1.84	2.67	3.56	21.78	20.89	28.33	16.11	-2.67	19.67	-17.00	28.33	0.43	-1.67	brickface
231.00	49.00	9.00	0.00	0.00	0.56	0.39	0.67	0.27	120.70	108.11	139.33	114.67	-37.78	55.89	-18.11	139.33	0.22	-2.32	sky
136.00	45.00	9.00	0.00	0.00	1.22	1.54	2.06	1.53	53.07	48.11	63.78	47.33	-14.89	32.11	-17.22	63.78	0.26	-2.05	cement
180.00	186.00	9.00	0.11	0.00	1.50	1.80	1.94	1.78	49.63	45.00	61.33	42.56	-13.89	35.11	-21.22	61.33	0.31	-1.96	path
47.00	119.00	9.00	0.11	0.00	2.28	2.27	1.33	1.38	4.37	2.11	6.78	4.22	-6.78	7.22	-0.44	6.78	0.73	-2.59	foliage
99.00	198.00	9.00	0.00	0.00	5.06	6.43	5.67	5.79	58.33	51.89	72.33	50.78	-19.33	42.00	-22.67	72.33	0.30	-2.04	path
187.00	135.00	9.00	0.00	0.00	3.28	2.46	0.83	0.48	26.44	20.22	37.00	22.11	-18.67	31.67	-13.00	37.00	0.45	-2.21	window
137.00	190.00	9.00	0.00	0.00	2.06	0.74	2.28	1.41	60.44	53.44	75.56	52.33	-21.00	45.33	-24.33	75.56	0.31	-2.04	path
47.00	215.00	9.00	0.00	0.00	3.11	1.78	3.39	2.41	17.19	14.44	15.67	21.44	-8.22	-4.56	12.78	21.44	0.34	2.27	grass
120.00	136.00	9.00	0.00	0.00	0.61	0.42	1.00	0.44	6.26	7.78	7.22	3.78	4.56	2.89	-7.44	8.00	0.53	-0.92	brickface
72.00	191.00	9.00	0.11	0.00	1.28	0.51	3.11	4.61	15.19	12.11	14.89	18.56	-9.22	-0.89	10.11	18.56	0.35	2.55	grass
104.00	139.00	9.00	0.00	0.00	0.33	0.52	0.33	0.52	0.67	0.00	1.78	0.22	-2.00	3.33	-1.33	1.78	1.00	-2.15	foliage
7.00	114.00	9.00	0.00	0.00	1.17	0.79	2.11	1.27	14.52	16.11	17.11	10.33	4.78	7.78	-12.56	17.44	0.41	-1.18	brickface
187.00	180.00	9.00	0.00	0.00	4.06	2.98	3.33	3.20	62.07	54.89	77.56	53.78	-21.56	46.44	-24.89	77.56	0.31	-2.04	path
233.00	211.00	9.00	0.11	0.00	2.67	6.09	1.67	1.73	15.44	12.44	15.22	18.67	-9.00	-0.67	9.67	18.67	0.34	2.55	grass
120.00	74.00	9.00	0.00	0.00	0.33	0.09	0.50	0.08	101.85	89.11	123.22	93.22	-38.22	64.11	-25.89	123.22	0.28	-2.22	sky
73.00	164.00	9.00	0.00	0.00	0.94	0.57	1.89	1.05	23.15	21.78	19.11	28.56	-4.11	-12.11	16.22	28.56	0.33	1.80	grass
104.00	134.00	9.00	0.00	0.00	0.50	0.18	0.83	0.28	1.78	0.11	3.89	1.33	-5.00	6.33	-1.33	3.89	0.98	-2.42	foliage
151.00	114.00	9.00	0.00	0.00	0.61	0.20	1.00	0.53	6.22	7.56	7.44	3.67	4.00	3.67	-7.67	7.89	0.54	-1.01	brickface
221.00	154.00	9.00	0.11	0.11	4.22	2.74	1.28	0.60	6.48	4.33	10.78	4.33	-6.44	12.89	-6.44	10.78	0.62	-2.09	window
223.00	185.00	9.00	0.00	0.00	0.50	0.35	2.39	2.08	12.96	11.56	9.78	17.56	-4.22	-9.56	13.78	17.56	0.45	1.84	grass
212.00	48.00	9.00	0.00	0.00	0.56	0.25	0.56	0.07	122.37	112.22	138.11	116.78	-30.44	47.22	-16.78	138.11	0.19	-2.28	sky
149.00	163.00	9.00	0.00	0.00	2.61	12.15	14.00	48.89	41.67	35.44	51.33	38.22	-18.67	29.00	-10.33	51.33	0.30	-2.38	path
211.00	206.00	9.00	0.00	0.00	0.94	1.13	2.17	1.10	16.07	13.56	14.56	20.11	-7.56	-4.56	12.11	20.11	0.33	2.25	grass
13.00	73.00	9.00	0.00	0.00	1.39	0.73	2.61	3.13	19.07	19.22	24.11	13.89	0.44	15.11	-15.56	24.11	0.42	-1.52	brickface
58.00	113.00	9.00	0.00	0.00	3.44	1.22	0.72	0.39	20.85	16.89	28.44	17.22	-11.89	22.78	-10.89	28.44	0.41	-2.13	window
29.00	78.00	9.00	0.00	0.00	0.67	0.70	2.61	2.32	69.74	59.67	88.44	61.11	-30.22	56.11	-25.89	88.44	0.33	-2.15	cement
54.00	138.00	9.00	0.00	0.00	0.22	0.30	0.39	0.42	0.26	0.00	0.67	0.11	-0.78	1.22	-0.44	0.67	0.33	-2.18	foliage
17.00	85.00	9.00	0.11	0.00	0.89	0.72	1.11	0.72	1.78	0.44	3.44	1.44	-4.00	5.00	-1.00	3.44	0.91	-2.38	foliage
87.00	196.00	9.00	0.11	0.00	1.33	0.87	2.22	1.67	61.59	55.00	75.67	54.11	-19.78	42.22	-22.44	75.67	0.29	-2.05	path
131.00	86.00	9.00	0.00	0.00	1.39	1.22	1.67	2.58	24.30	23.56	31.33	18.00	-2.22	21.11	-18.89	31.33	0.42	-1.65	brickface
242.00	183.00	9.00	0.00	0.00	1.50	0.94	2.17	1.80	15.37	12.67	12.44	21.00	-8.11	-8.78	16.89	21.00	0.42	2.08	grass
191.00	119.00	9.00	0.00	0.00	1.11	1.29	0.94	0.77	39.85	36.22	48.22	35.11	-10.89	25.11	-14.22	48.22	0.27	-2.01	cement
128.00	175.00	9.00	0.00	0.00	2.17	4.21	2.72	4.33	23.78	20.89	21.78	28.67	-8.67	-6.00	14.67	28.67	0.28	2.26	grass
111.00	235.00	9.00	0.00	0.00	1.61	1.31	2.72	2.55	15.63	11.78	15.89	19.22	-11.56	0.78	10.78	19.22	0.39	2.67	grass
209.00	249.00	9.00	0.00	0.00	2.44	2.39	2.89	3.81	8.56	8.00	7.56	10.11	-1.67	-3.00	4.67	10.11	0.31	1.92	grass
100.00	111.00	9.00	0.00	0.00	1.61	0.91	1.61	0.82	19.93	19.78	24.89	15.11	-0.44	14.89	-14.44	24.89	0.39	-1.58	brickface
98.00	104.00	9.00	0.00	0.00	2.22	3.63	1.50	1.32	18.70	19.22	23.22	13.67	1.56	13.56	-15.11	23.22	0.41	-1.45	brickface
190.00	105.00	9.00	0.00	0.00	1.89	2.30	2.17	1.68	45.74	41.22	56.33	39.67	-13.56	31.78	-18.22	56.33	0.30	-2.00	cement
228.00	114.00	9.00	0.00	0.00	0.39	0.06	0.83	0.12	5.89	7.00	7.44	3.22	3.33	4.67	-8.00	7.44	0.57	-1.15	brickface
10.00	196.00	9.00	0.00	0.00	1.22	1.05	1.00	0.84	15.33	14.11	11.44	20.44	-3.67	-11.67	15.33	20.44	0.44	1.79	grass
38.00	106.00	9.00	0.00	0.00	2.22	2.52	2.11	3.14	20.00	20.00	25.11	14.89	0.00	15.33	-15.33	25.11	0.41	-1.56	brickface
228.00	191.00	9.00	0.00	0.00	1.44	0.62	2.33	1.19	49.22	44.00	60.56	43.11	-15.67	34.00	-18.33	60.56	0.29	-2.04	path
100.00	111.00	9.00	0.00	0.00	3.72	20.95	4.11	19.50	4.89	2.22	9.11	3.33	-8.00	12.67	-4.67	9.11	0.86	-2.22	foliage
222.00	38.00	9.00	0.11	0.00	0.56	0.40	2.11	0.69	113.48	100.44	131.44	108.56	-39.11	53.89	-14.78	131.44	0.24	-2.37	sky
149.00	182.00	9.00	0.11	0.00	3.11	3.21	7.00	5.65	39.85	37.22	47.33	35.00	-7.89	22.44	-14.56	47.33	0.25	-1.87	path
151.00	138.00	9.00	0.00	0.00	0.44	0.07	0.44	0.07	5.44	7.00	6.33	3.00	4.67	2.67	-7.33	7.00	0.57	-0.88	brickface
247.00	159.00	9.00	0.00	0.00	2.56	5.05	15.72	168.95	35.78	30.44	45.00	31.89	-16.00	27.67	-11.67	45.44	0.29	-2.55	path
156.00	181.00	9.00	0.00	0.00	0.50	0.35	1.50	0.51	11.67	9.00	9.78	16.22	-8.00	-5.67	13.67	16.22	0.45	2.21	grass
108.00	138.00	9.00	0.00	0.00	0.28	0.06	0.50	0.12	3.19	1.44	6.67	1.44	-5.22	10.44	-5.22	6.67	0.80	-2.09	window
142.00	33.00	9.00	0.00	0.00	0.50	0.62	0.50	0.35	110.59	96.78	128.67	106.33	-41.44	54.22	-12.78	128.67	0.25	-2.41	sky
66.00	101.00	9.00	0.11	0.00	0.72	0.33	2.22	0.65	19.04	19.67	23.56	13.89	1.89	13.56	-15.44	23.56	0.41	-1.46	brickface
189.00	124.00	9.00	0.00	0.00	1.28	0.95	1.28	1.35	38.59	35.89	46.22	33.67	-8.11	22.89	-14.78	46.22	0.27	-1.91	cement
193.00	142.00	9.00	0.11	0.00	0.39	0.06	1.72	0.15	4.81	6.78	5.22	2.44	5.89	1.22	-7.11	6.78	0.65	-0.68	brickface
143.00	114.00	9.00	0.00	0.00	1.50	0.81	0.39	0.39	27.19	23.00	34.44	24.11	-12.56	21.78	-9.22	34.44	0.33	-2.20	window
60.00	181.00	9.00	0.11	0.00	1.67	1.20	2.67	2.09	19.63	17.11	17.89	23.89	-7.56	-5.22	12.78	23.89	0.29	2.19	grass
25.00	199.00	9.00	0.00	0.00	1.11	0.61	1.06	0.46	17.52	13.11	17.89	21.56	-13.22	1.11	12.11	21.56	0.39	2.69	grass
248.00	200.00	9.00	0.00	0.00	1.39	0.95	1.78	1.17	46.11	41.33	56.56	40.44	-14.33	31.33	-17.00	56.56	0.29	-2.04	path
21.00	90.00	9.00	0.00	0.00	0.67	0.04	0.78	0.56	113.48	105.89	128.56	106.00	-22.78	45.22	-22.44	128.56	0.18	-2.10	sky
105.00	111.00	9.00	0.00	0.00	0.39	0.39	1.06	0.44	60.19	53.22	74.89	52.44	-20.89	44.11	-23.22	74.89	0.30	-2.06	cement
38.00	200.00	9.00	0.00	0.00	3.44	2.13	3.44	1.20	55.96	49.00	70.22	48.67	-20.89	42.78	-21.89	70.22	0.31	-2.08	path
136.00	45.00	9.00	0.00	0.00	1.22	1.54	2.06	1.53	53.07	48.11	63.78	47.33	-14.89	32.11	-17.22	63.78	0.26	-2.05	cement
100.00	155.00	9.00	0.00	0.00	0.50	0.46	0.83	0.35	23.33	20.00	20.67	29.33	-10.00	-8.00	18.00	29.33	0.32	2.17	grass
115.00	183.00	9.00	0.00	0.00	0.78	0.39	2.00	1.47	18.11	14.00	17.33	23.00	-12.33	-2.33	14.67	23.00	0.39	2.48	grass
133.00	125.00	9.00	0.00	0.00	1.44	2.83	2.11	1.32	66.26	61.11	79.11	58.56	-15.44	38.56	-23.11	79.11	0.26	-1.96	cement
2.00	245.00	9.00	0.00	0.00	1.89	2.16	3.17	3.28	6.41	6.22	6.00	7.00	-0.56	-1.22	1.78	7.22	0.19	1.76	grass
68.00	80.00	9.00	0.00	0.00	1.17	0.17	1.72	1.71	111.07	102.89	127.33	103.00	-24.56	48.78	-24.22	127.33	0.20	-2.10	sky
163.00	68.00	9.00	0.00	0.00	1.83	2.21	1.56	0.96	56.78	52.00	68.22	50.11	-14.33	34.33	-20.00	68.22	0.27	-1.98	cement
45.00	126.00	9.00	0.00	0.00	7.00	3.87	2.56	1.80	10.19	4.89	17.22	8.44	-15.89	21.11	-5.22	17.22	0.74	-2.45	foliage
179.00	101.00	9.00	0.00	0.00	0.44	0.39	0.61	0.33	134.93	126.44	147.22	131.11	-25.44	36.89	-11.44	147.22	0.14	-2.33	sky
176.00	132.00	9.00	0.00	0.00	0.50	0.12	0.94	0.33	5.74	7.44	6.22	3.56	5.11	1.44	-6.56	7.56	0.53	-0.73	brickface
78.00	99.00	9.00	0.00	0.00	1.61	8.02	3.06	14.77	4.15	1.11	9.00	2.33	-9.11	14.56	-5.44	9.00	0.91	-2.26	foliage
9.00	80.00	9.00	0.00	0.00	2.94	13.75	16.67	71.51	23.63	17.33	31.67	21.89	-18.89	24.11	-5.22	31.67	0.51	-2.43	foliage
23.00	55.00	9.00	0.00	0.00	2.22	3.67	1.78	0.79	23.44	21.67	31.11	17.56	-5.33	23.00	-17.67	31.11	0.44	-1.77	brickface
204.00	25.00	9.00	0.00	0.00	0.61	0.33	0.83	0.48	102.48	88.00	125.67	93.78	-43.44	69.56	-26.11	125.67	0.30	-2.25	sky
124.00	191.00	9.00	0.00	0.00	3.50	2.74	3.28	2.80	59.74	52.89	74.78	51.56	-20.56	45.11	-24.56	74.78	0.31	-2.04	path
200.00	31.00	9.00	0.00	0.00	2.11	1.22	5.06	2.68	11.26	8.33	16.56	8.89	-8.78	15.89	-7.11	16.56	0.50	-2.17	window
6.00	217.00	9.00	0.00	0.00	2.11	5.10	3.94	12.51	14.56	11.44	13.33	18.89	-9.33	-3.67	13.00	18.89	0.40	2.36	grass
78.00	108.00	9.00	0.00	0.00	0.83	0.43	1.61	1.17	17.11	19.00	19.89	12.44	5.67	8.33	-14.00	20.00	0.38	-1.17	brickface
80.00	83.00	9.00	0.11	0.00	1.67	1.78	1.50	0.57	49.44	45.67	58.67	44.00	-11.33	27.67	-16.33	58.67	0.25	-1.97	cement
226.00	233.00	9.00	0.00	0.00	2.78	1.32	1.78	1.10	11.70	8.33	11.00	15.78	-10.11	-2.11	12.22	15.78	0.47	2.48	grass
18.00	66.00	9.00	0.00	0.00	8.67	9.09	10.94	5.29	39.89	32.33	49.56	37.78	-22.67	29.00	-6.33	49.56	0.35	-2.43	foliage
205.00	190.00	9.00	0.00	0.00	1.28	1.00	1.61	1.12	49.48	44.78	60.67	43.00	-14.11	33.56	-19.44	60.67	0.29	-1.99	path
88.00	211.00	9.00	0.22	0.00	1.39	0.88	2.44	1.46	10.81	8.89	7.67	15.89	-5.78	-9.44	15.22	15.89	0.52	1.94	grass
141.00	62.00	9.00	0.00	0.00	1.89	2.12	3.39	6.37	27.37	23.78	37.67	20.67	-10.78	30.89	-20.11	37.67	0.45	-1.89	brickface
169.00	102.00	9.00	0.00	0.00	1.00	0.36	0.89	0.30	58.22	53.44	69.67	51.56	-14.33	34.33	-20.00	69.67	0.26	-1.99	cement
135.00	185.00	9.00	0.11	0.00	2.22	2.81	2.28	1.29	47.96	44.11	57.33	42.44	-11.56	28.11	-16.56	57.33	0.26	-1.98	path
4.00	208.00	9.00	0.11	0.00	2.33	1.76	2.44	1.70	14.78	12.11	12.22	20.00	-8.00	-7.67	15.67	20.00	0.43	2.11	grass
238.00	59.00	9.00	0.00	0.00	0.83	0.46	1.06	0.68	121.70	109.22	139.00	116.89	-37.44	51.89	-14.44	139.00	0.21	-2.36	sky
149.00	64.00	9.00	0.00	0.00	1.50	1.14	1.39	0.46	24.07	22.67	31.89	17.67	-4.22	23.44	-19.22	31.89	0.45	-1.72	brickface
233.00	154.00	9.00	0.00	0.00	3.72	11.62	0.67	0.58	33.00	25.11	46.56	27.33	-23.67	40.67	-17.00	46.56	0.46	-2.20	cement
165.00	99.00	9.00	0.00	0.00	0.89	0.47	0.78	0.47	93.41	79.00	118.00	83.22	-43.22	73.78	-30.56	118.00	0.33	-2.21	sky
223.00	190.00	9.00	0.00	0.00	2.00	1.03	2.06	1.47	46.89	42.00	57.78	40.89	-14.67	32.67	-18.00	57.78	0.29	-2.03	path
38.00	103.00	9.00	0.00	0.00	0.89	1.05	1.94	1.40	58.19	53.33	69.56	51.67	-14.56	34.11	-19.56	69.56	0.26	-2.00	cement
215.00	123.00	9.00	0.00	0.00	0.33	0.13	0.67	0.04	1.37	0.00	3.78	0.33	-4.11	7.22	-3.11	3.78	1.00	-2.17	foliage
58.00	124.00	9.00	0.11	0.00	1.11	1.14	0.56	0.47	1.15	0.11	2.78	0.56	-3.11	4.89	-1.78	2.78	0.98	-2.18	foliage
35.00	132.00	9.00	0.00	0.00	0.50	0.08	0.22	0.16	5.37	7.11	6.11	2.89	5.22	2.22	-7.44	7.11	0.59	-0.81	brickface
189.00	187.00	9.00	0.00	0.00	1.22	1.00	3.06	2.39	48.52	44.11	59.89	41.56	-13.22	34.11	-20.89	59.89	0.31	-1.95	path
198.00	185.00	9.00	0.00	0.00	1.33	1.23	2.50	1.66	50.22	45.44	61.33	43.89	-14.33	33.33	-19.00	61.33	0.29	-2.01	path
147.00	182.00	9.00	0.00	0.00	2.28	1.71	2.94	1.60	43.59	40.33	52.56	37.89	-9.78	26.89	-17.11	52.56	0.28	-1.92	path
91.00	19.00	9.00	0.00	0.00	1.00	0.76	1.44	0.78	126.67	115.44	142.44	122.11	-33.67	47.33	-13.67	142.44	0.19	-2.35	sky
155.00	27.00	9.00	0.00	0.00	1.06	0.24	1.44	0.25	137.52	132.56	146.56	133.44	-14.89	27.11	-12.22	146.56	0.10	-2.15	sky
42.00	63.00	9.00	0.11	0.00	1.50	1.10	1.94	2.46	22.37	20.33	29.67	17.11	-6.11	21.89	-15.78	29.67	0.42	-1.81	brickface
58.00	217.00	9.00	0.00	0.00	1.39	1.06	1.67	1.35	11.93	9.78	9.00	17.00	-6.44	-8.78	15.22	17.00	0.49	2.01	grass
124.00	29.00	9.00	0.00	0.00	1.00	0.71	1.06	0.91	128.44	119.22	142.89	123.22	-27.67	43.33	-15.67	142.89	0.17	-2.27	sky
189.00	144.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	window
212.00	152.00	9.00	0.00	0.00	5.00	7.64	2.39	3.26	26.56	20.33	37.67	21.67	-18.67	33.33	-14.67	37.67	0.46	-2.17	cement
221.00	50.00	9.00	0.00	0.00	0.44	0.54	1.44	0.69	122.07	109.89	139.78	116.56	-36.56	53.11	-16.56	139.78	0.21	-2.33	sky
227.00	196.00	9.00	0.00	0.00	2.61	2.36	3.56	1.70	47.19	42.11	58.22	41.22	-15.22	33.11	-17.89	58.22	0.29	-2.04	path
160.00	110.00	9.00	0.00	0.00	0.83	0.69	0.44	0.27	31.63	27.22	39.33	28.33	-13.22	23.11	-9.89	39.33	0.31	-2.19	window
196.00	124.00	9.00	0.00	0.00	0.22	0.03	0.83	0.39	6.22	7.56	7.44	3.67	4.00	3.67	-7.67	8.00	0.54	-1.01	brickface
224.00	63.00	9.00	0.00	0.00	0.78	0.30	0.67	0.18	120.22	108.44	137.56	114.67	-35.33	52.00	-16.67	137.56	0.21	-2.32	sky
